URL	CATEGORY
http://www.businessweek.com/news/2014-04-23/german-economy-strengthens-as-industry-surveys-beat-estimates	b
http://www.huffingtonpost.com/monika-mitchell/what-google-glass-cant-see_b_5154111.html	t
http://www.huffingtonpost.com/2014/04/21/lindsay-lohan-sex-list_n_5183435.html	e
http://www.huffingtonpost.com/2014/04/20/captain-america-box-office_n_5182909.html	e
http://www.reuters.com/article/2014/03/27/usa-health-autism-idUSL1N0MO1BP20140327	m
http://in.reuters.com/article/2014/03/20/markets-hongkong-china-stocks-idINL3N0MH0G020140320	b
http://www.reuters.com/article/2014/07/01/fitch-no-immediate-effect-on-bnp-paribas-idUSFit70704020140701	b
http://www.contactmusic.com/story/mike-the-situation-sorrentino-arrested-for-assault_4247853	e
http://www.businessweek.com/news/2014-06-26/bnp-said-to-face-dollar-clearing-curb-under-settlement	b
http://www.dailymail.co.uk/tvshowbiz/article-2685393/Amal-Alamuddin-steps-floral-jumpsuit-wide-brimmed-hat-shopping-trip-Lake-Como.html	e
http://www.businessweek.com/news/2014-06-23/german-services-output-weakens-as-factories-sustain-strength	b
http://in.reuters.com/article/2014/06/24/att-directv-congress-idINL2N0P50U420140624	b
http://www.dailymail.co.uk/news/article-2689800/Kansas-girl-9-dies-rare-brain-eating-amoeba.html	m
http://www.huffingtonpost.com/2014/03/17/angelina-jolie-vivienne-jolie-pitt-maleficent_n_4980534.html\?utm_hp_ref=entertainment	e
http://www.businessweek.com/news/2014-06-18/bergdahl-s-critics-get-congressional-setting-to-air-complaints	e
http://www.huffingtonpost.com/2014/03/25/burger-king-baby-finds-mom_n_5031032.html	t
http://www.dailymail.co.uk/tvshowbiz/article-2681012/Melissa-McCarthys-comedy-Tammy-slammed-critics-funny-liver-transplant.html	e
http://www.reuters.com/article/2014/05/12/pinnacle-offer-idUSL3N0NY44320140512	b
http://www.huffingtonpost.com/2014/03/18/kanye-west-anger-management_n_4983323.html	e
http://www.dailymail.co.uk/tvshowbiz/article-2599348/Flu-stricken-Miley-Cyrus-cancels-concert-30-minutes-time-disappointed-fans-turned-away-venue.html	e
http://www.dailymail.co.uk/news/article-2681206/Rolf-Harris-feel-dirty-disgusting-seeing-TV-sick.html	e
http://www.huffingtonpost.com/vishal-khetpal/forgetting-the-sideshow-p_b_5067274.html\?utm_hp_ref=college&amp;ir=College	b
http://in.reuters.com/article/2014/06/04/us-markets-forex-poll-euro-idINKBN0EF1A720140604	b
http://www.dailymail.co.uk/sciencetech/article-2632917/Antarctic-ice-losses-DOUBLED-2010-researchers-reveal-study-shows-159-BILLION-tonnes-ice-melting-year.html	t
http://www.huffingtonpost.com/2014/07/28/baby-sea-turtles-hatching_n_5626798.html	t
http://www.businessweek.com/news/2014-04-07/obama-to-sign-actions-on-equal-pay-as-democrats-press-agenda	b
http://www.contactmusic.com/story/kim-kardashian-s-vogue-flies-off-shelves_4144050	e
http://in.reuters.com/article/2014/07/30/mobilephone-cramming-congress-idINL2N0Q51TC20140730	t
http://in.reuters.com/article/2014/04/14/markets-global-idINL2N0N60QV20140414	b
http://in.reuters.com/article/2014/07/16/usa-anthrax-idINL2N0PR0ZJ20140716	m
http://www.reuters.com/article/2014/05/18/us-usa-mergers-at-t-directv-idUSKBN0DY00920140518	b
http://www.contactmusic.com/story/justin-bieber-to-plead-guilty-to-reckless-driving_4242670	e
http://www.huffingtonpost.com/2014/06/25/acne-products-warning-proactiv-neutrogena-aveeno_n_5531436.html	m
http://www.dailymail.co.uk/tvshowbiz/article-2673051/Jenny-McCarthy-flees-Turks-Caicos-fianc-Donnie-Wahlberg-dumped-The-View.html	e
http://www.contactmusic.com/article/nfl-infltes-mia-charges-over_4114909	e
http://in.reuters.com/article/2014/04/11/amazoncom-smartphone-idINL2N0N31ZK20140411	t
http://www.contactmusic.com/in-depth/tila-tequila-former-reality-star-glamour-model-pregnant_4161399	e
http://in.reuters.com/article/2014/05/17/health-mers-illinois-idINL1N0O30I020140517	m
http://in.reuters.com/article/2014/07/08/britain-economy-industry-idINL6N0PJ20V20140708	b
http://in.reuters.com/article/2014/04/16/markets-usa-stocks-idINL2N0N820Y20140416	b
http://www.contactmusic.com/story/drew-barrymore-s-half-sister-found-dead_4306605	e
http://www.huffingtonpost.com/2014/03/28/joanne-milne-deaf-hears-for-the-first-time_n_5049343.html	m
http://www.contactmusic.com/story/adam-levine-i-did-film-for-free_4267043	e
http://www.reuters.com/article/2014/06/25/barclays-lawsuit-idUSL2N0P61PX20140625	b
http://in.reuters.com/article/2014/03/26/britain-press-business-idINL4N0MN0F320140326	b
http://in.reuters.com/article/2014/06/13/markets-usa-stocks-close-idINZXN0R702I20140613	b
http://www.dailymail.co.uk/tvshowbiz/article-2590878/Megan-Fox-keeps-stunning-amidst-action-new-Teenage-Mutant-Ninja-Turtles-trailer.html	e
http://in.reuters.com/article/2014/04/24/markets-forex-idINL2N0NG0XK20140424	b
http://www.reuters.com/article/2014/07/31/usa-tech-warrants-idUSL2N0Q61WN20140731	t
http://www.huffingtonpost.com/steve-rhode/sallie-mae-says-there-is_b_5638100.html	b
http://www.businessweek.com/ap/2014-05-05/saudi-arabia-reports-1-more-death-from-mers-virus	m
http://www.dailymail.co.uk/tvshowbiz/article-2603870/Kate-Moss-plants-kiss-original-playboy-theatre-impresario-Michael-White-presents-special-award-2014-Olivier-Awards.html	e
http://www.huffingtonpost.com/craig-aaron/comcast-goes-to-washingto_b_5128124.html	t
http://www.contactmusic.com/story/jeopardy-host-alex-trebek-becomes-record-breaking-game-show-host_4245367	e
http://in.reuters.com/article/2014/03/31/us-comcast-buyback-idINBREA2U0KW20140331	t
http://www.contactmusic.com/story/hank-cochran-to-be-posthumously-inducted-into-country-music-hall-of-fame_4163820	e
http://www.dailymail.co.uk/sciencetech/article-2588449/Getting-cyber-sun-Google-signs-Oakley-Rayban-Glass-wearables.html	t
http://www.contactmusic.com/article/heavily-pregnant-christina-aguilera-poses-nude-in-sexy-photo-shoot_4309462	e
http://www.reuters.com/article/2014/06/23/autos-takata-airbags-idUSL4N0P41XO20140623	t
http://www.businessweek.com/news/2014-04-21/samsung-says-2-dot-2-billion-for-apple-patents-is-57-times-too-much	t
http://www.huffingtonpost.com/2014/04/01/paparazzo-justin-bieber-lawsuit_n_5071377.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	e
http://www.contactmusic.com/story/scientist-colin-pillinger-dead-at-70_4184971	t
http://www.huffingtonpost.com/marie-marley/how-to-convince-a-loved-o_b_5266129.html	m
http://www.huffingtonpost.com/devon-corneal/goop-she-did-it-again_b_5046682.html	e
http://www.businessweek.com/ap/2014-07-30/whole-foods-profit-rises-but-sales-miss	b
http://www.dailymail.co.uk/tvshowbiz/article-2681727/Azealia-Banks-lights-stage-day-two-Wireless-Festival-slips-bright-fuchsia-superhero-style-crop-matching-leggings.html	e
http://in.reuters.com/article/2014/07/08/slim-america-movil-idINL2N0PJ2CB20140708	b
http://www.businessweek.com/ap/2014-03-28/nj-unemployment-rate-holds-steady-at-7-dot-1-percent	b
http://www.reuters.com/article/2014/07/04/us-honduras-mining-idUSKBN0F91PA20140704	b
http://www.reuters.com/article/2014/06/16/alibaba-group-ipo-idUSL4N0OX2PY20140616	b
http://www.contactmusic.com/story/ben-affleck-and-jennifer-garner-crash-superman-themed-kids-party_4288567	e
http://www.dailymail.co.uk/tvshowbiz/article-2599356/Simon-Cowell-admits-hes-not-proud-affair-married-Lauren-Silverman-prior-birth-child.html	e
http://www.reuters.com/article/2014/04/11/markets-global-idUSL2N0N31Q820140411	b
http://in.reuters.com/article/2014/04/16/burberry-group-idINASM0006D820140416	b
http://www.huffingtonpost.com/2014/06/24/pesticide-exposure-linked-to-autism_n_5526659.html	m
http://in.reuters.com/article/2014/05/22/us-marathon-pete-trading-idINBREA4L15K20140522	b
http://www.dailymail.co.uk/femail/article-2591869/Not-ANOTHER-girl-The-hilarious-moment-boy-dramatic-meltdown-learns-hes-getting-younger-sister.html	e
http://www.contactmusic.com/article/rolling-stones-mick-jagger-ruby-mazur_4120845	e
http://in.reuters.com/article/2014/07/30/column-markets-saft-idINL1N0OK15320140730	b
http://in.reuters.com/article/2014/06/18/markets-precious-idINL4N0OZ05H20140618	b
http://in.reuters.com/article/2014/08/25/health-ebola-khan-idINL5N0QU09G20140825	m
http://www.reuters.com/article/2014/06/16/alibaba-group-ipo-idUSL4N0OX2B820140616	b
http://www.huffingtonpost.com/dexter-rogers/espys-the-espy-awards-emb_b_5584839.html\?utm_hp_ref=sports&amp;ir=Sports	e
http://www.businessweek.com/news/2014-06-03/apple-pitch-to-programmers-shows-rising-google-threat	t
http://www.businessweek.com/news/2014-07-29/sierra-leone-is-epicenter-of-ebola-as-guinea-clinic-shut	m
http://www.contactmusic.com/article/johnny-depp-nancy-lekon-murder-trial-testimony_4168364	e
http://www.reuters.com/article/2014/07/03/markets-global-idUSL4N0PE00W20140703	b
http://www.businessweek.com/articles/2014-06-19/gadi-amit-amazons-fire-phone-is-a-missed-design-opportunity	t
http://www.huffingtonpost.com/2014/06/16/terry-richardson-new-york-mag-interview_n_5498944.html\?utm_hp_ref=media&amp;ir=Media	e
http://in.reuters.com/article/2014/04/07/ecb-mersch-idINL6N0MZ2MO20140407	b
http://www.huffingtonpost.com/alvin-bowles/cross-screen-content-do-o_b_5123590.html\?utm_hp_ref=media&amp;ir=Media	b
http://www.huffingtonpost.com/2014/04/15/acdc-retirement_n_5153926.html	e
http://www.huffingtonpost.com/2014/07/17/cory-monteith-mom-death_n_5595222.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	e
http://www.reuters.com/article/2014/07/14/markets-usa-stocks-idUSL2N0PP0PX20140714	b
http://www.huffingtonpost.com/2014/05/09/fracking-chemicals-epa_n_5297273.html	b
http://www.businessweek.com/news/2014-05-18/dogs-cancer-sniffing-snouts-offering-90-percent-plus-accuracy-in-tests	m
http://www.huffingtonpost.com/2014/05/06/hedge-fund-managers-billions_n_5273307.html\?ir=Business	b
http://www.businessweek.com/news/2014-06-23/hong-kong-stocks-climb-from-biggest-drop-in-three-months	b
http://www.dailymail.co.uk/tvshowbiz/article-2623620/Boy-girl-Snooki-reveals-gender-second-baby-four-months.html	e
http://in.reuters.com/article/2014/03/11/amer-eagle-out-results-idINL3N0M83HX20140311	b
http://www.dailymail.co.uk/news/article-2658512/EXCLUSIVE-Mick-Jaggers-ballet-dancer-lover-27-pictured-streets-New-York-70-year-old-Rolling-Stone-enjoys-fathers-day-Vienna-children-long-term-ex-Jerry-Hall.html	e
http://www.contactmusic.com/story/chris-martin-was-very-much-at-ease_4151509	e
http://www.businessweek.com/news/2014-03-25/china-said-to-change-opening-price-mechanism-for-key-money-rates	b
http://www.dailymail.co.uk/femail/article-2578788/SARAH-VINE-ADHD-working-mums-need-look-mirror.html	m
http://www.businessweek.com/news/2014-04-06/south-african-buyout-firm-targets-investments-in-nigerian-food	b
http://www.dailymail.co.uk/news/article-2643336/Barack-Obama-clandestine-luncheon-Hillary-Clinton.html	b
http://www.contactmusic.com/story/gwyneth-paltrow-wanted-to-keep-split-secret_4148425	e
http://www.businessweek.com/news/2014-03-17/hong-kong-stocks-little-changed-developers-drop-tencent-gains	b
http://www.huffingtonpost.com/2014/04/11/california-cruise-sick-illness-norovirus-princess_n_5128789.html	m
http://www.businessweek.com/news/2014-04-21/at-and-t-plans-to-expand-fast-web-service-ramping-up-google-rivalry	t
http://www.dailymail.co.uk/news/article-2647889/Cause-GWAR-frontmans-death-revealed-Shock-rocker-Dave-Brockie-AKA-Oderus-Urungus-overdosed-heroin.html	e
http://www.dailymail.co.uk/news/article-2629791/Ill-burrito-bowl-Toni-Morrison-Chipotle-publishing-work-famous-writers-cups-bags.html	e
http://www.contactmusic.com/article/noah-movie-mexico-box-office-darren-aronofsky_4105342	e
http://www.huffingtonpost.com/2014/05/21/iran-president-rouhani-happy-iranians_n_5366163.html	e
http://www.dailymail.co.uk/news/article-2693555/The-Comcast-service-rep-REALLY-doesnt-want-quit-Astounded-customer-records-nightmare-interrogation-phoned-cancel-cable-giant.html	t
http://www.businessweek.com/news/2014-07-31/apache-exit-seen-threatening-chevron-s-canada-lng-project	b
http://www.dailymail.co.uk/tvshowbiz/article-2577926/Kristen-Bell-cosies-star-Jason-Dohring-red-carpet-New-York-screening-Veronica-Mars-movie.html	e
http://www.huffingtonpost.com/2014/06/23/honda-recall-air-bags-explode_n_5521019.html\?ir=Business	t
http://www.huffingtonpost.com/2014/04/28/selena-gomez-orlando-bloom-dating_n_5226479.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	e
http://www.contactmusic.com/story/japanese-pop-stars-akb48-cancel-concert-following-saw-attack_4215150	e
http://www.businessweek.com/news/2014-04-16/u-dot-s-dot-stocks-maintain-gains-as-yellen-signals-continued-support	b
http://www.contactmusic.com/in-depth/quentin-tarantino-cannes-digital-projection-death-cinema_4212955	e
http://www.contactmusic.com/story/robert-pattinson-is-homeless-again_4242437	e
http://www.contactmusic.com/story/live-replica-of-van-gogh-s-severed-ear-on-display-at-german-museum_4227700	e
http://www.businessweek.com/news/2014-05-05/big-blue-veteran-leads-apple-samsung-patent-trial-jury	t
http://www.huffingtonpost.com/emma-gray/the-bachelorette-season-10-finale-nick-viall-andi-dorfman-sex_b_5628965.html	e
http://www.dailymail.co.uk/tvshowbiz/article-2632235/Kesha-makes-splash-black-grey-mermaid-gown-walking-red-carpet-Billboard-Music-Awards.html	e
http://www.businessweek.com/news/2014-07-17/morgan-stanley-beats-analysts-estimates-on-fixed-income	b
http://in.reuters.com/article/2014/07/01/bnp-paribas-settlement-idINL2N0PB25W20140701	b
http://in.reuters.com/article/2014/07/29/ubs-ag-results-idINL6N0Q40WC20140729	b
http://www.reuters.com/article/2014/03/19/autos-bmw-outlook-idUSL6N0MG1DI20140319	b
http://www.businessweek.com/news/2014-03-25/disney-pays-at-least-500-million-for-web-network-maker-studios	b
http://www.huffingtonpost.com/2014/04/08/honey-fda_n_5111907.html\?utm_hp_ref=food&amp;ir=Food	m
http://www.businessweek.com/articles/2014-07-16/could-penguin-beat-amazon-at-book-subscriptions	t
http://in.reuters.com/article/2014/04/01/ecb-constancio-idINB5N0LC00M20140401	b
http://www.contactmusic.com/article/rosemarys-baby-tv-series-nbc-reviews-zoe-saldana-patrick-j-adams_4185120	e
http://www.huffingtonpost.com/2014/05/23/mcdonalds-photos-protest_n_5379537.html	b
http://www.dailymail.co.uk/tvshowbiz/article-2635801/Angelina-Jolie-prepared-run-office-effective.html	e
http://www.reuters.com/article/2014/07/30/brit-am-tobacco-results-idUSL6N0Q51RP20140730	b
http://www.dailymail.co.uk/sciencetech/article-2635387/The-streaming-wars-Spotify-hits-40m-users-Apple-believed-preparing-announce-Beats-headphone-deal-annual-conference.html	e
http://www.businessweek.com/news/2014-05-20/u-dot-s-dot-two-year-yield-near-lowest-level-since-march-before-minutes	b
http://in.reuters.com/article/2014/03/21/celgene-fda-idINL2N0MI1BP20140321	m
http://www.huffingtonpost.com/2014/03/31/google-maps-pokemon_n_5064473.html\?ir=Technology	t
http://www.dailymail.co.uk/tvshowbiz/article-2618068/Seth-Rogen-describes-filming-parody-Kim-Kardashian-Kanye-Wests-sexy-Bound-2-video.html	e
http://in.reuters.com/article/2014/03/17/usa-libya-tanker-idINL6N0ME1JV20140317	b
http://www.huffingtonpost.com/2014/05/08/penny-dreadful-review_n_5289738.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	e
http://www.dailymail.co.uk/tvshowbiz/article-2658703/Kendall-Jenner-18-dresses-shock-gown-slashed-reveal-pelvic-bones-joins-little-sister-Kylie-MuchMusic-Awards.html	e
http://www.contactmusic.com/story/zac-efron-saved-his-bodyguard-s-life_4127854	e
http://www.huffingtonpost.com/regina-weinreich/katie-couric-and-laurie-d_b_5292311.html	e
http://in.reuters.com/article/2014/06/20/markets-europe-stocks-update-idINL6N0P14KK20140620	b
http://in.reuters.com/article/2014/03/24/asia-economy-cpi-idINL3N0M028E20140324	b
http://www.businessweek.com/news/2014-04-30/u-dot-k-dot-loses-early-court-challenge-against-transaction-tax-plan	b
http://www.dailymail.co.uk/health/article-2641116/20-minute-walk-beats-disability-Quarter-mile-daily-stroll-make-difference-mobility-housebound.html	m
http://www.contactmusic.com/story/kim-kardashian-family-come-first_4276008	e
http://www.dailymail.co.uk/tvshowbiz/article-2736142/Nick-Cannon-appears-TV-without-wedding-ring-split-giant-tattoo-tricky-remove.html	e
http://www.huffingtonpost.com/2014/04/07/george-strait-acm-entertainer-of-the-year_n_5103909.html\?utm_hp_ref=entertainment	e
http://www.businessweek.com/news/2014-04-30/german-unemployment-falls-a-fifth-month-as-economy-grows	b
http://www.huffingtonpost.com/2014/03/28/obama-methane-emissions_n_5050508.html	b
http://www.contactmusic.com/article/chelsea-handler-leaving-chelsea-lately-e-news-late-night-finale_4219092	e
http://in.reuters.com/article/2014/03/07/ukraine-crisis-obama-gas-idINL1N0M41RF20140307	b
http://www.contactmusic.com/article/kurt-cobain-suicide-note-new-death-scene-images-released-anniversary-of-death_4129131	e
http://www.reuters.com/article/2014/07/02/telefonica-kpn-eu-idUSL6N0PB5PI20140702	b
http://in.reuters.com/article/2014/04/17/google-results-idINL3N0N932Q20140417	b
http://www.huffingtonpost.com/huff-wires/20140321/us--people-anita-baker/\?utm_hp_ref=sports&amp;ir=sports	e
http://in.reuters.com/article/2014/04/21/caterpillar-ceo-salary-idINL2N0ND1F220140421	b
http://www.dailymail.co.uk/tvshowbiz/article-2612676/The-Other-Woman-Sorry-Miss-Diaz-really-arent-funny.html	e
http://www.businessweek.com/articles/2014-04-17/burrito-alert-chipotle-is-raising-prices	b
http://in.reuters.com/article/2014/04/22/usa-court-television-idINL2N0NE16E20140422	e
http://www.businessweek.com/news/2014-04-27/ge-battles-for-alstom-as-siemens-wins-french-officials-support	b
http://in.reuters.com/article/2014/05/25/boxoffice-chart-idINL1N0O805020140525	e
http://www.businessweek.com/news/2014-06-27/mannkind-wins-u-dot-s-dot-fda-approval-for-inhaled-insulin	m
http://www.businessweek.com/news/2014-04-01/dollar-holds-gain-versus-aussie-kiwi-as-data-signal-jobs-growth	b
http://www.businessweek.com/news/2014-05-07/mexico-peso-rallies-to-one-month-high-on-fed-stimulus-outlook	b
http://www.contactmusic.com/press/jack-white-announces-his-new-album-lazaretto-to-be-released-in-the-uk-on-the-9th-june-2014	e
http://www.businessweek.com/articles/2014-04-22/airline-customer-service-still-not-as-bad-as-cable-tv	b
http://www.huffingtonpost.com/2014/03/20/simply-three-happy-pharrell-williams_n_5002105.html\?utm_hp_ref=entertainment	e
http://in.reuters.com/article/2014/03/27/markets-bonds-euro-idINL5N0MO1UR20140327	b
http://www.contactmusic.com/article/transformers-age-of-extinction-beats-tammy-at-fourth-of-july-box-office_4273935	e
http://www.businessweek.com/news/2014-06-20/shire-says-abbvie-offer-fundamentally-undervalued-drugmaker	b
http://www.businessweek.com/news/2014-07-31/puerto-rico-should-reduce-debt-to-2000-levels-new-york-fed-says	b
http://in.reuters.com/article/2014/04/12/ecb-euro-idINL6N0N40FL20140412	b
http://www.dailymail.co.uk/femail/article-2684455/Now-thats-call-maternity-wear-Karl-Lagerfeld-sends-pregnant-bride-runway-Chanel-couture.html	e
http://www.huffingtonpost.com/2014/03/21/anna-wintour-kim-kardashian-vogue_n_5009441.html\?utm_hp_ref=mostpopular	e
http://in.reuters.com/article/2014/03/31/health-heart-valve-idINDEEA2U02F20140331	m
http://www.reuters.com/article/2014/05/21/china-russia-gas-idUSL3N0O72N020140521	b
http://www.businessweek.com/news/2014-07-03/jana-partners-amasses-9-dot-9-percent-activist-stake-in-petsmart	b
http://www.dailymail.co.uk/tvshowbiz/article-2586033/Paul-Walker-begged-mother-retire-work-daughter-Meadows-guardian-hours-died.html	e
http://www.contactmusic.com/article/mariah-carey-nick-cannon-living-apart-divorce_4340247	e
http://www.huffingtonpost.com/2014/06/18/woman-records-stroke-video-selfie-canada_n_5504913.html	m
http://in.reuters.com/article/2014/05/21/filmfestival-cannes-gosling-idINL3N0O641720140521	e
http://www.businessweek.com/news/2014-06-13/senate-confirms-two-fed-governors-makes-fischer-vice-chairman	b
http://in.reuters.com/article/2014/03/10/us-tmobile-sprint-idINBREA291ID20140310	t
http://in.reuters.com/article/2014/03/28/markets-global-idINL4N0MP10P20140328	b
http://www.businessweek.com/news/2014-04-08/unitedhealth-humana-face-cuts-in-medicare-advantage-payments	b
http://www.reuters.com/article/2014/07/08/health-alzheimers-idUSL6N0PJ20I20140708	m
http://in.reuters.com/article/2014/06/25/barclays-lawsuit-idINL2N0P61T320140625	b
http://www.huffingtonpost.com/2014/05/12/obamacare-doctor-shortages_n_5310207.html\?utm_hp_ref=business	b
http://www.contactmusic.com/article/monty-python-o2-reunion_4268463	e
http://www.businessweek.com/news/2014-04-21/sarepta-shares-surge-on-muscular-dystrophy-drug-optimism-1	m
http://www.dailymail.co.uk/news/article-2680411/Rolf-Harris-leaves-home-boat-family-including-daughter-Bindi-sentenced-today.html	e
http://www.dailymail.co.uk/news/article-2608515/Carriage-horse-foes-picket-Liam-Neesons-NYC-home.html	e
http://www.contactmusic.com/story/nicki-minaj-snake-bite-dancer-was-a-trooper_4339759	e
http://www.businessweek.com/news/2014-05-09/pound-set-for-weekly-gain-as-u-dot-k-dot-output-beats-analyst-estimates	b
http://www.huffingtonpost.com/2014/03/31/okcupid-mozilla_n_5065743.html	t
http://www.reuters.com/article/2014/03/25/film-noah-idUSL1N0MM13A20140325	e
http://www.dailymail.co.uk/tvshowbiz/article-2734261/Tutu-Girls-star-Lena-Dunham-opts-shocking-pink-tule-frock-Emmy-Awards.html	e
http://www.contactmusic.com/article/miley-cyrus-burglary-maserati_4224731	e
http://in.reuters.com/article/2014/07/08/usa-fed-idINW1N0OF00M20140708	b
http://www.contactmusic.com/story/drake-teams-up-with-chris-brown-for-skit_4288253	e
http://in.reuters.com/article/2014/06/13/usa-internet-neturality-fcc-idINL2N0OU0WR20140613	t
http://www.huffingtonpost.com/2014/04/08/at-home-mothers-on-the-rise_n_5110603.html	b
http://in.reuters.com/article/2014/07/03/canada-economy-trade-idINL2N0PE0NQ20140703	b
http://www.dailymail.co.uk/tvshowbiz/article-2656880/Tracy-Morgan-critical-doing-better-following-deadly-crash-killed-close-friend-five-days-ago.html	e
http://www.businessweek.com/news/2014-04-17/chinas-march-new-home-price-increases-ease-on-tighter-credit	b
http://www.dailymail.co.uk/news/article-2647796/Rise-100-year-old-puts-NHS-strain-Centenarian-population-expected-hit-half-million-30-years.html	m
http://www.contactmusic.com/story/jon-hamm-sick-as-a-pig-working-in-porn_4182289	e
http://www.businessweek.com/articles/2014-06-03/the-cruise-ship-virus-sickens-20-million-americans-on-land-each-year	m
http://www.huffingtonpost.com/2014/04/14/game-of-thrones-joffrey-dead_n_5144218.html	e
http://www.reuters.com/article/2014/04/14/citigroup-results-idUSL3N0N62RI20140414	b
http://www.reuters.com/article/2014/05/21/us-maersk-results-idUSBREA4K05Z20140521	b
http://www.dailymail.co.uk/news/article-2622088/Injured-circus-performer-released-hospital-reveals-one-eight-hurt-dancers-walk-20-foot-fall.html	e
http://www.businessweek.com/news/2014-03-18/yen-advances-as-putin-supports-crimea-s-request-to-join-russia	b
http://www.huffingtonpost.com/2014/04/20/game-of-thrones-recap_n_5183361.html\?ir=TV	e
http://in.reuters.com/article/2014/04/17/markets-forex-idINL6N0N931G20140417	b
http://in.reuters.com/article/2014/03/27/ecb-bundesbank-idINL5N0MN4R920140327	b
http://www.reuters.com/article/2014/05/09/us-netflix-prices-idUSKBN0DP14W20140509	t
http://www.huffingtonpost.com/2014/08/24/iphone-battery-free_n_5704821.html	t
http://www.dailymail.co.uk/news/article-2620758/Coke-drop-controversial-ingredient-entirely.html	b
http://www.businessweek.com/news/2014-08-08/canadian-currency-falls-as-employment-trails-forecasts	b
http://www.businessweek.com/news/2014-04-12/national-bank-of-greece-said-to-plan-eu2-dot-1-bln-capital-increase	b
http://www.huffingtonpost.com/2014/04/19/healthcare-heartbleed_n_5179191.html\?utm_hp_ref=politics&amp;ir=Politics	t
http://www.dailymail.co.uk/tvshowbiz/article-2680725/Khloe-Kardashian-French-Montana-wear-matching-I-Heart-New-York-hoodies.html	e
http://in.reuters.com/article/2014/04/30/russia-economy-imf-recesssion-idINL6N0NM33L20140430	b
http://www.contactmusic.com/story/jennifer-lopez-praises-versace_4275345	e
http://www.contactmusic.com/story/mya-shuts-down-jay-z-cheating-rumours_4270469	e
http://www.businessweek.com/news/2014-07-02/yellen-says-rate-policy-shouldn-t-change-over-stability-concerns	b
http://www.businessweek.com/news/2014-03-19/comcast-time-warner-deal-being-probed-by-multiple-states-1	b
http://www.reuters.com/video/2014/08/25/tearful-beyonce-joined-by-jay-z-blue-ivy\?videoId=340765408&amp;videoChannel=3	e
http://www.businessweek.com/news/2014-04-10/ebay-s-donahoe-dined-with-icahn-to-spur-thaw-ahead-of-agreement	b
http://in.reuters.com/article/2014/08/08/canada-economy-jobs-idINL2N0QD2D320140808	b
http://www.contactmusic.com/article/mila-kunis-talks-about-being-pregnant-engaged-ashton-kutcher-ellen_4187723	e
http://www.reuters.com/article/2014/07/18/google-results-idUSL4N0PT49E20140718	b
http://www.contactmusic.com/article/l-wren-scott-s-family-mick-jagger-funeral_4122814	e
http://www.contactmusic.com/story/police-called-to-justin-bieber-s-house-partyreport_4267559	e
http://www.huffingtonpost.com/2014/06/16/miss-usa-nia-sanchez-last-name_n_5499498.html	e
http://in.reuters.com/article/2014/05/12/europe-ecb-constancio-idINL6N0NY2BA20140512	b
http://in.reuters.com/article/2014/04/28/bank-of-am-capitalresubmission-update-2c-idINL3N0NK42D20140428	b
http://in.reuters.com/article/2014/07/01/bnp-paribas-ceo-idINWEB00P3M20140701	b
http://www.businessweek.com/news/2014-05-05/coca-cola-to-remove-controversial-ingredient-from-its-beverages	b
http://www.huffingtonpost.com/2014/04/15/paul-walker-brothers-fast-and-furious-7_n_5155031.html	e
http://www.dailymail.co.uk/tvshowbiz/article-2583561/Cyrus-bus-Mileys-tour-bus-bursts-flames-left-smouldering-wreck-escapes-without-injury.html	e
http://www.dailymail.co.uk/news/article-2609594/Half-Americans-dont-believe-Big-Bang-40-cent-doubt-climate-change-evolution.html	t
http://www.businessweek.com/news/2014-06-18/air-products-hires-rockwood-s-ghasemi-as-ceo	b
http://in.reuters.com/article/2014/06/23/fitch-affirms-coffs-bonds-at-aa-followin-idINFit70494920140623	b
http://www.businessweek.com/news/2014-03-10/u-dot-s-dot-stock-index-futures-are-little-changed-after-s-and-p-500-record	b
http://www.contactmusic.com/article/stacey-dash-fox-news-cultural-analyses-new-job-role-description_4218968	e
http://www.dailymail.co.uk/news/article-2640565/Blessed-way-heavens-Russian-Orthodox-priest-prays-Soyuz-spacecraft-ahead-blast-International-Space-Station.html	t
http://www.reuters.com/article/2014/07/28/markets-usa-stocks-idUSL2N0Q31HT20140728	b
http://in.reuters.com/article/2014/04/14/cybersecurity-heartbleed-idINL2N0N60UF20140414	t
http://www.dailymail.co.uk/tvshowbiz/article-2588712/Postponement-The-Rolling-Stones-Australian-tour-tragic-death-LWren-Scott-cost-millions.html	e
http://www.huffingtonpost.com/2014/04/22/pollen-vortex-spring-allergies-long-winter_n_5191465.html	m
http://in.reuters.com/article/2014/06/23/idINL4N0P40QT20140623	b
http://www.businessweek.com/news/2014-05-23/hewlett-packard-job-cuts-aid-stock-amid-turnaround-push	b
http://www.huffingtonpost.com/2014/05/21/will-smith-jada-pinkett-smith-investigation_n_5366162.html	e
http://www.contactmusic.com/article/jay-z-extortion-master-recording_4163289	e
http://in.reuters.com/article/2014/06/23/autos-takata-airbags-idINL4N0P41XO20140623	t
http://in.reuters.com/article/2014/06/23/idINL4N0P40VG20140623	b
